Package|Class|Method|Cyclomatic Complexity
org.apache.commons.collections4.iterators|LoopingListIterator|previous|5
org.apache.commons.collections4.iterators|LoopingListIterator|previousIndex|4
org.apache.commons.collections4.iterators|LoopingListIterator|remove|1
org.apache.commons.collections4.iterators|LoopingListIterator|reset|1
org.apache.commons.collections4.iterators|LoopingListIterator|set|1
org.apache.commons.collections4.iterators|LoopingListIterator|size|1
org.apache.commons.collections4.iterators|NodeListIterator|hasNext|1
org.apache.commons.collections4.iterators|NodeListIterator|next|3
org.apache.commons.collections4.iterators|NodeListIterator|remove|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|getArray|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|getEndIndex|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|getStartIndex|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|hasNext|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|next|3
org.apache.commons.collections4.iterators|ObjectArrayIterator|remove|1
org.apache.commons.collections4.iterators|ObjectArrayIterator|reset|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|add|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|hasPrevious|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|next|3
org.apache.commons.collections4.iterators|ObjectArrayListIterator|nextIndex|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|previous|3
org.apache.commons.collections4.iterators|ObjectArrayListIterator|previousIndex|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|reset|1
org.apache.commons.collections4.iterators|ObjectArrayListIterator|set|3
org.apache.commons.collections4.iterators|ObjectGraphIterator|findNext|3
org.apache.commons.collections4.iterators|ObjectGraphIterator|findNextByIterator|7
org.apache.commons.collections4.iterators|ObjectGraphIterator|hasNext|1
org.apache.commons.collections4.iterators|ObjectGraphIterator|next|3
org.apache.commons.collections4.iterators|ObjectGraphIterator|remove|3
org.apache.commons.collections4.iterators|ObjectGraphIterator|updateCurrentIterator|6
org.apache.commons.collections4.iterators|PeekingIterator|peekingIterator|3
org.apache.commons.collections4.iterators|PeekingIterator|element|3
org.apache.commons.collections4.iterators|PeekingIterator|fill|4
org.apache.commons.collections4.iterators|PeekingIterator|hasNext|3
org.apache.commons.collections4.iterators|PeekingIterator|next|3
org.apache.commons.collections4.iterators|PeekingIterator|peek|1
org.apache.commons.collections4.iterators|PeekingIterator|remove|3
org.apache.commons.collections4.iterators|PermutationIterator|hasNext|1
org.apache.commons.collections4.iterators|PermutationIterator|next|9
org.apache.commons.collections4.iterators|PermutationIterator|remove|1
org.apache.commons.collections4.iterators|PushbackIterator|pushbackIterator|3
org.apache.commons.collections4.iterators|PushbackIterator|hasNext|1
org.apache.commons.collections4.iterators|PushbackIterator|next|1
org.apache.commons.collections4.iterators|PushbackIterator|pushback|1
org.apache.commons.collections4.iterators|PushbackIterator|remove|1
org.apache.commons.collections4.iterators|ReverseListIterator|add|3
org.apache.commons.collections4.iterators|ReverseListIterator|hasNext|1
org.apache.commons.collections4.iterators|ReverseListIterator|hasPrevious|1
org.apache.commons.collections4.iterators|ReverseListIterator|next|1
org.apache.commons.collections4.iterators|ReverseListIterator|nextIndex|1
org.apache.commons.collections4.iterators|ReverseListIterator|previous|1
org.apache.commons.collections4.iterators|ReverseListIterator|previousIndex|1
org.apache.commons.collections4.iterators|ReverseListIterator|remove|3
org.apache.commons.collections4.iterators|ReverseListIterator|reset|1
org.apache.commons.collections4.iterators|ReverseListIterator|set|3
org.apache.commons.collections4.iterators|SingletonIterator|hasNext|1
org.apache.commons.collections4.iterators|SingletonIterator|next|3
org.apache.commons.collections4.iterators|SingletonIterator|remove|4
org.apache.commons.collections4.iterators|SingletonIterator|reset|1
org.apache.commons.collections4.iterators|SingletonListIterator|add|1
org.apache.commons.collections4.iterators|SingletonListIterator|hasNext|1
org.apache.commons.collections4.iterators|SingletonListIterator|hasPrevious|1
org.apache.commons.collections4.iterators|SingletonListIterator|next|3
org.apache.commons.collections4.iterators|SingletonListIterator|nextIndex|1
org.apache.commons.collections4.iterators|SingletonListIterator|previous|3
org.apache.commons.collections4.iterators|SingletonListIterator|previousIndex|1
org.apache.commons.collections4.iterators|SingletonListIterator|remove|3
org.apache.commons.collections4.iterators|SingletonListIterator|reset|1
org.apache.commons.collections4.iterators|SingletonListIterator|set|3
org.apache.commons.collections4.iterators|SkippingIterator|init|3
org.apache.commons.collections4.iterators|SkippingIterator|next|1
org.apache.commons.collections4.iterators|SkippingIterator|remove|3
org.apache.commons.collections4.iterators|TransformIterator|getIterator|1
org.apache.commons.collections4.iterators|TransformIterator|getTransformer|1
